canonical_record_key,migration_batch,source_system,source_priority,legacy_id,file_name,normalized_file_name,source_file_path,proposed_storage_bucket,proposed_storage_path,title,report_date,category,analyst_names,tags,summary_source,draft_summary,draft_excerpt,original_url_or_route,file_exists,sha256,duplicate_group,confidence_score,source_confidence_reason,visibility_recommendation,publish_status_recommendation,legacy_public_status,matched_sources,requires_manual_review_reason,review_status,migration_action,migration_notes
codex_daily-market-report-03-07-2025_2025-07-03,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (03-07-2025).pdf,daily-market-report-03-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (03-07-2025).pdf,research_vault,reports/staged/daily-market-report-03-07-2025.pdf,Daily Market Report (03 - 07 - 2025),2025-07-03,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (03 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (03 - 07 - 2025).",,True,76426ac09245537a79cdbabae1544c7fb34964aab4b6ef8159626e5df91a7e18,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-04-07-2025_2025-07-04,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (04-07-2025).pdf,daily-market-report-04-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (04-07-2025).pdf,research_vault,reports/staged/daily-market-report-04-07-2025.pdf,Daily Market Report (04 - 07 - 2025),2025-07-04,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (04 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (04 - 07 - 2025).",,True,8c6bb4112a95a0f9561d91bd57827452aea79297c284c02196f6d59cc494837d,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-07-07-2025_2025-07-07,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (07-07-2025).pdf,daily-market-report-07-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (07-07-2025).pdf,research_vault,reports/staged/daily-market-report-07-07-2025.pdf,Daily Market Report (07 - 07 - 2025),2025-07-07,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (07 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (07 - 07 - 2025).",,True,cdc794b0ca5a9f22889ca14ac28a250cc7d58114a9f947c4de7b03c9a6049880,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-08-07-2025_2025-07-08,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (08-07-2025).pdf,daily-market-report-08-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (08-07-2025).pdf,research_vault,reports/staged/daily-market-report-08-07-2025.pdf,Daily Market Report (08 - 07 - 2025),2025-07-08,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (08 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (08 - 07 - 2025).",,True,6e398307f9132172edb9489c4b8702978e6e0fac27612c50d50742097f38ca4c,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-09-07-2025_2025-07-09,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (09-07-2025).pdf,daily-market-report-09-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (09-07-2025).pdf,research_vault,reports/staged/daily-market-report-09-07-2025.pdf,Daily Market Report (09 - 07 - 2025),2025-07-09,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (09 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (09 - 07 - 2025).",,True,c55c22dfe20f6b2aa5a36ae74245f5a92d7768d3166b72344af2cd7891cf7f4f,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-10-07-2025_2025-07-10,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (10-07-2025).pdf,daily-market-report-10-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (10-07-2025).pdf,research_vault,reports/staged/daily-market-report-10-07-2025.pdf,Daily Market Report (10 - 07 - 2025),2025-07-10,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (10 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (10 - 07 - 2025).",,True,877c141e8ffd3980d6a8cb30869e00891bb21a94784cd6258d98a802e10ab691,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-11-07-2025_2025-07-11,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (11-07-2025).pdf,daily-market-report-11-07-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (11-07-2025).pdf,research_vault,reports/staged/daily-market-report-11-07-2025.pdf,Daily Market Report (11 - 07 - 2025),2025-07-11,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (11 - 07 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (11 - 07 - 2025).",,True,8a282f2c0c8f4c92c828e6a0bfc4c3d7c6cbc1d503ff1074d4d721a22a31b56b,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_daily-market-report-14-06-2025_2025-07-14,codex_downloaded_reports_scan,codex_manifest,2,,Daily Market Report (14-06-2025).pdf,daily-market-report-14-06-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\DMR\2025\July\Daily Market Report (14-06-2025).pdf,research_vault,reports/staged/daily-market-report-14-06-2025.pdf,Daily Market Report (14 - 06 - 2025),2025-07-14,research-report,,,codex_draft,Legacy research report document staged for manual review: Daily Market Report (14 - 06 - 2025).,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Daily Market Report (14 - 06 - 2025).",,True,be7311013a3fb3f71cec1c5035f603060c630b332c9c2b8f2e832ceb30e4ca4a,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
codex_equities-market-update-2025_2025-08-14,codex_downloaded_reports_scan,codex_manifest,2,,Equities Market Update 2025 Final.pdf,equities-market-update-2025-final.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Equities Market Update 2025 Final.pdf,research_vault,reports/staged/equities-market-update-2025-final.pdf,Equities Market Update 2025,2025-08-14,research-report,,,codex_draft,Legacy research report document staged for manual review: Equities Market Update 2025.,"This legacy research document has been staged from extractable document text and filename. The draft title and category require reviewer validation before any upload, access change, or publication decision. Topic cue: Equities Market Update 2025.",,True,e179a15d57b35f4dffd1274ccce1a4cab1dcd9e8dd267200b6442ceb47b38673,,low,AI scanned from downloaded files,internal,needs_review,,codex,Unpublished codex scan,needs_review,stage_only,
physical_best-div-yield-pdf,physical_folder_scan,local_disk,3,,Best div yield.pdf,best-div-yield.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Best div yield.pdf,research_vault,reports/staged/unmapped_best-div-yield.pdf,Best div yield.pdf,,,,,none,,,,True,ad6d902251c98aceb0f6c2b604d449739c990588739c2d5c639d841eb08c0186,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_paramount-index-fd-2-pdf,physical_folder_scan,local_disk,3,,Paramount Index FD_2.pdf,paramount-index-fd-2.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Paramount Index FD_2.pdf,research_vault,reports/staged/unmapped_paramount-index-fd-2.pdf,Paramount Index FD_2.pdf,,,,,none,,,,True,8953fe45fdb7d1a1514f855190af63a2851328f66604ef8d15e57e9b0a8b6ab7,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_picking-the-best-dividend-stocks-pdf,physical_folder_scan,local_disk,3,,Picking The Best Dividend Stocks.pdf,picking-the-best-dividend-stocks.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Picking The Best Dividend Stocks.pdf,research_vault,reports/staged/unmapped_picking-the-best-dividend-stocks.pdf,Picking The Best Dividend Stocks.pdf,,,,,none,,,,True,6f329d7309a81eb7c2bc92aac8ae16cf890809711664356b5821c5c6c349571f,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_access-holdings-plc-fy-24-initial-comments-new-pdf,physical_folder_scan,local_disk,3,,Access Holdings Plc FY-24 initial comments NEW.pdf,access-holdings-plc-fy-24-initial-comments-new.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Access Holdings Plc FY-24 initial comments NEW.pdf,research_vault,reports/staged/unmapped_access-holdings-plc-fy-24-initial-comments-new.pdf,Access Holdings Plc FY-24 initial comments NEW.pdf,,,,,none,,,,True,3324642048ccf99af55f367beae5b8e3e040ac199affb8f339762a19366d14ec,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-africa-9m-26-company-update-pdf,physical_folder_scan,local_disk,3,,Airtel Africa 9M-26 Company Update.pdf,airtel-africa-9m-26-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Africa 9M-26 Company Update.pdf,research_vault,reports/staged/unmapped_airtel-africa-9m-26-company-update.pdf,Airtel Africa 9M-26 Company Update.pdf,,,,,none,,,,True,a71ab7e6000a1bbc96a944873708dc8facd090379913eef6b23fba9ba3946c14,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-africa-h1-26-company-update-pdf,physical_folder_scan,local_disk,3,,Airtel Africa H1-26 Company Update.pdf,airtel-africa-h1-26-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Africa H1-26 Company Update.pdf,research_vault,reports/staged/unmapped_airtel-africa-h1-26-company-update.pdf,Airtel Africa H1-26 Company Update.pdf,,,,,none,,,,True,20be7152fd937d370cb65d1b45187426b5df8990f195766f6a63d8cf12cd7321,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-africa-plc-9m-26-pdf,physical_folder_scan,local_disk,3,,Airtel Africa Plc 9M-26.pdf,airtel-africa-plc-9m-26.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Africa Plc 9M-26.pdf,research_vault,reports/staged/unmapped_airtel-africa-plc-9m-26.pdf,Airtel Africa Plc 9M-26.pdf,,,,,none,,,,True,c5646999febe71b28585710d8f6bbbff180c574682d2e6f17917c9d25fec22dd,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-africa-plc-h1-26-initial-comments-pdf,physical_folder_scan,local_disk,3,,Airtel Africa Plc H1-26 INITIAL COMMENTS.pdf,airtel-africa-plc-h1-26-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Africa Plc H1-26 INITIAL COMMENTS.pdf,research_vault,reports/staged/unmapped_airtel-africa-plc-h1-26-initial-comments.pdf,Airtel Africa Plc H1-26 INITIAL COMMENTS.pdf,,,,,none,,,,True,6d87a1783841aebbbc6675a7ca95f03eead4e217e2662e5984a24261f0feebc6,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-africa-plc-q1-26-company-update-pdf,physical_folder_scan,local_disk,3,,Airtel Africa Plc Q1-26 Company Update.pdf,airtel-africa-plc-q1-26-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Africa Plc Q1-26 Company Update.pdf,research_vault,reports/staged/unmapped_airtel-africa-plc-q1-26-company-update.pdf,Airtel Africa Plc Q1-26 Company Update.pdf,,,,,none,,,,True,c2c57f0aa6c0917c9a1afc96f061668350019d9a080d439a5be02a5971b38f18,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-initial-comments-9m-25-pdf,physical_folder_scan,local_disk,3,,Airtel Initial Comments 9M-25.pdf,airtel-initial-comments-9m-25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Initial Comments 9M-25.pdf,research_vault,reports/staged/unmapped_airtel-initial-comments-9m-25.pdf,Airtel Initial Comments 9M-25.pdf,,,,,none,,,,True,f760dbcc21be8d6350539a6821f0634dd794a2a8dcf42a7c40b3526a2388fea6,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_airtel-initial-comments-q1-26-pdf,physical_folder_scan,local_disk,3,,Airtel Initial Comments Q1-26.pdf,airtel-initial-comments-q1-26.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Airtel Initial Comments Q1-26.pdf,research_vault,reports/staged/unmapped_airtel-initial-comments-q1-26.pdf,Airtel Initial Comments Q1-26.pdf,,,,,none,,,,True,9788957c1a5cb8e7481d4aa9252c3dba3c4844a5d3252f280d6bb8a41d5b14b7,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_aradel-company-update-pdf,physical_folder_scan,local_disk,3,,Aradel Company Update.pdf,aradel-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Aradel Company Update.pdf,research_vault,reports/staged/unmapped_aradel-company-update.pdf,Aradel Company Update.pdf,,,,,none,,,,True,faed9fa2919b933c16e988ad5b04dbc9f5e8674f30517ba24c8df43e5ced1865,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_aradel-holdings-plc-initiation-of-coverage-pdf,physical_folder_scan,local_disk,3,,Aradel Holdings Plc Initiation of Coverage.pdf,aradel-holdings-plc-initiation-of-coverage.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Aradel Holdings Plc Initiation of Coverage.pdf,research_vault,reports/staged/unmapped_aradel-holdings-plc-initiation-of-coverage.pdf,Aradel Holdings Plc Initiation of Coverage.pdf,,,,,none,,,,True,b2b206f7870d0000229728018d1a76d728cee3df66c05a61804b91ab7e4b42b0,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_aradel-initial-comments-fy-2025-pdf,physical_folder_scan,local_disk,3,,Aradel Initial Comments FY-2025.pdf,aradel-initial-comments-fy-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Aradel Initial Comments FY-2025.pdf,research_vault,reports/staged/unmapped_aradel-initial-comments-fy-2025.pdf,Aradel Initial Comments FY-2025.pdf,,,,,none,,,,True,d7a174725058a27529dc39c1548f02bb4cfedd8af7e0aa29b27f32473df6dc92,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_bua-cement-plc-company-update-pdf,physical_folder_scan,local_disk,3,,BUA Cement Plc Company Update.pdf,bua-cement-plc-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\BUA Cement Plc Company Update.pdf,research_vault,reports/staged/unmapped_bua-cement-plc-company-update.pdf,BUA Cement Plc Company Update.pdf,,,,,none,,,,True,07d205129d9ed18437e77b96c32930f7ddeb4ea9127ed624e07866b7c7ef65d5,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_cadbury-company-update-pdf,physical_folder_scan,local_disk,3,,Cadbury Company Update.pdf,cadbury-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Cadbury Company Update.pdf,research_vault,reports/staged/unmapped_cadbury-company-update.pdf,Cadbury Company Update.pdf,,,,,none,,,,True,a1723f1f8be1a13e8d7a03937e42d9ad50e067b09d99dff1a2b5715b29c0c521,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_cadbury-initial-comments-fy-24-pdf,physical_folder_scan,local_disk,3,,Cadbury Initial Comments FY-24.pdf,cadbury-initial-comments-fy-24.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Cadbury Initial Comments FY-24.pdf,research_vault,reports/staged/unmapped_cadbury-initial-comments-fy-24.pdf,Cadbury Initial Comments FY-24.pdf,,,,,none,,,,True,80ec789382e1f1ab32a96e47cefa7d42585d69184a01353b99086023d82afa49,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_dangote-cement-initial-comment-fy-25-pdf,physical_folder_scan,local_disk,3,,Dangote Cement Initial Comment FY-25.pdf,dangote-cement-initial-comment-fy-25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Dangote Cement Initial Comment FY-25.pdf,research_vault,reports/staged/unmapped_dangote-cement-initial-comment-fy-25.pdf,Dangote Cement Initial Comment FY-25.pdf,,,,,none,,,,True,2fb7a386db8c0d941137bb5e8ecffb50e433674f86e819a2a9977df954f20a2d,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_dangote-cement-plc-h1-25-company-update-pdf,physical_folder_scan,local_disk,3,,Dangote Cement Plc H1-25 Company Update.pdf,dangote-cement-plc-h1-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Dangote Cement Plc H1-25 Company Update.pdf,research_vault,reports/staged/unmapped_dangote-cement-plc-h1-25-company-update.pdf,Dangote Cement Plc H1-25 Company Update.pdf,,,,,none,,,,True,9a92a411162bbd654861d23b6e3b6db207c654340c542293105ff87854f38472,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_eti-h1-25-company-update-pdf,physical_folder_scan,local_disk,3,,ETI H1-25 Company Update.pdf,eti-h1-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\ETI H1-25 Company Update.pdf,research_vault,reports/staged/unmapped_eti-h1-25-company-update.pdf,ETI H1-25 Company Update.pdf,,,,,none,,,,True,5b9d028038c24afc5a4fa1b17830c6a7b914d1a5e1f061d0712c12f90a7f1c1b,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_fbnh-initial-comments-fy-24-updated-pdf,physical_folder_scan,local_disk,3,,FBNH initial comments FY-24_updated.pdf,fbnh-initial-comments-fy-24-updated.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\FBNH initial comments FY-24_updated.pdf,research_vault,reports/staged/unmapped_fbnh-initial-comments-fy-24-updated.pdf,FBNH initial comments FY-24_updated.pdf,,,,,none,,,,True,17d987cba06aae1ca4a1750b89e5bb15309822c40c4272eb9dd1b164b3d27fa1,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_fidelity-9m-25-company-update-pdf,physical_folder_scan,local_disk,3,,Fidelity 9M-25 Company Update.pdf,fidelity-9m-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Fidelity 9M-25 Company Update.pdf,research_vault,reports/staged/unmapped_fidelity-9m-25-company-update.pdf,Fidelity 9M-25 Company Update.pdf,,,,,none,,,,True,f1a04178cd0026598ad12b8be65597b0248a9b6cddf67d1e625b88fccc3d513e,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_gtco-vs-zenith-2025-strategy-pdf,physical_folder_scan,local_disk,3,,GTCO vs Zenith 2025 Strategy.pdf,gtco-vs-zenith-2025-strategy.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\GTCO vs Zenith 2025 Strategy.pdf,research_vault,reports/staged/unmapped_gtco-vs-zenith-2025-strategy.pdf,GTCO vs Zenith 2025 Strategy.pdf,,,,,none,,,,True,e1fdf32862a6a00cad53524a148533f56bfef555a8e7f1232910c6e2f8ec93a3,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_guinness-h1-25-company-update-pdf,physical_folder_scan,local_disk,3,,Guinness H1-25 Company Update.pdf,guinness-h1-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Guinness H1-25 Company Update.pdf,research_vault,reports/staged/unmapped_guinness-h1-25-company-update.pdf,Guinness H1-25 Company Update.pdf,,,,,none,,,,True,4a53abd700b980e6d3f34e33d6483657c9d95f7b77221dcfb082d6436e848d8b,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_guinness-initial-comments-fy25-pdf,physical_folder_scan,local_disk,3,,Guinness initial comments - FY25.pdf,guinness-initial-comments-fy25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Guinness initial comments - FY25.pdf,research_vault,reports/staged/unmapped_guinness-initial-comments-fy25.pdf,Guinness initial comments - FY25.pdf,,,,,none,,,,True,05f5392536a485f6cc81a102c568134fa167e573a9fa2bf8f3d99666aa185d75,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_guinness-q1-25-initial-comments-pdf,physical_folder_scan,local_disk,3,,GUINNESS Q1-25 initial comments.pdf,guinness-q1-25-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\GUINNESS Q1-25 initial comments.pdf,research_vault,reports/staged/unmapped_guinness-q1-25-initial-comments.pdf,GUINNESS Q1-25 initial comments.pdf,,,,,none,,,,True,3ff95a67eff16d11091b1a4f570fca07cf8dce3839b3f19ce1b5fc2a50cd509c,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_lafarge-africa-plc-fy-25-initial-comments-pdf,physical_folder_scan,local_disk,3,,Lafarge Africa Plc FY-25 INITIAL COMMENTS.pdf,lafarge-africa-plc-fy-25-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Lafarge Africa Plc FY-25 INITIAL COMMENTS.pdf,research_vault,reports/staged/unmapped_lafarge-africa-plc-fy-25-initial-comments.pdf,Lafarge Africa Plc FY-25 INITIAL COMMENTS.pdf,,,,,none,,,,True,12f185167718d9c55397973c7848cb1867af1467fcf0ee0644075addd85d8801,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_lafarge-africa-plc-h1-25-company-update-pdf,physical_folder_scan,local_disk,3,,Lafarge Africa Plc H1-25 Company Update.pdf,lafarge-africa-plc-h1-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Lafarge Africa Plc H1-25 Company Update.pdf,research_vault,reports/staged/unmapped_lafarge-africa-plc-h1-25-company-update.pdf,Lafarge Africa Plc H1-25 Company Update.pdf,,,,,none,,,,True,e8870306c0f5768ef683ffeadbee60358ae1b40cf1d703e208db5aacb934a85b,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_lafarge-africa-plc-h1-25-initial-comments-pdf,physical_folder_scan,local_disk,3,,Lafarge Africa Plc H1-25 INITIAL COMMENTS.pdf,lafarge-africa-plc-h1-25-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Lafarge Africa Plc H1-25 INITIAL COMMENTS.pdf,research_vault,reports/staged/unmapped_lafarge-africa-plc-h1-25-initial-comments.pdf,Lafarge Africa Plc H1-25 INITIAL COMMENTS.pdf,,,,,none,,,,True,1037ab1aac388885b456033b9e494aaec6d129368adefe55bc5e7a97f57d5df8,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_lafarge-africa-plc-q3-25-initial-comments-pdf,physical_folder_scan,local_disk,3,,Lafarge Africa Plc Q3-25 INITIAL COMMENTS.pdf,lafarge-africa-plc-q3-25-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Lafarge Africa Plc Q3-25 INITIAL COMMENTS.pdf,research_vault,reports/staged/unmapped_lafarge-africa-plc-q3-25-initial-comments.pdf,Lafarge Africa Plc Q3-25 INITIAL COMMENTS.pdf,,,,,none,,,,True,3aa04a0e6340ee4b83fbd8fd346520da37f89ffbad3125677df7fe0829737016,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-9m-25-company-update-pdf,physical_folder_scan,local_disk,3,,MTNN 9M-25 Company Update.pdf,mtnn-9m-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN 9M-25 Company Update.pdf,research_vault,reports/staged/unmapped_mtnn-9m-25-company-update.pdf,MTNN 9M-25 Company Update.pdf,,,,,none,,,,True,b6baeef65672044919943fb2c93f6e57a3229fd25b45dff6fbf537333faf594d,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
